seq,is_fraud,pattern,episode
6294,0,normal,
6295,0,normal,
6296,0,normal,
6297,0,normal,
6298,0,normal,
6299,0,normal,
6300,0,normal,
6301,0,normal,
6302,0,normal,
6303,0,normal,
6304,0,normal,
6305,0,normal,
6306,0,normal,
6307,0,normal,
6308,0,normal,
6309,0,normal,
6310,0,normal,
6311,0,normal,
6312,0,normal,
6313,0,normal,
6314,0,normal,
6315,0,normal,
6316,0,normal,
6317,0,normal,
6318,0,normal,
6319,0,normal,
6320,0,normal,
6321,0,normal,
6322,0,normal,
6323,0,normal,
6324,0,normal,
6325,0,normal,
6326,0,normal,
6327,0,normal,
6328,0,normal,
6329,0,normal,
6330,0,normal,
6331,0,normal,
6332,0,normal,
6333,0,normal,
6334,0,normal,
6335,0,normal,
6336,0,normal,
6337,0,normal,
6338,0,normal,
6339,0,normal,
6340,0,normal,
6341,0,normal,
6342,1,structuring,structuring-11
6343,0,normal,
6344,0,normal,
6345,0,normal,
6346,0,normal,
6347,0,normal,
6348,0,normal,
6349,0,normal,
6350,0,normal,
6351,0,normal,
6352,0,normal,
6353,0,normal,
6354,0,normal,
6355,0,normal,
6356,0,normal,
6357,0,normal,
6358,1,structuring,structuring-08
6359,0,normal,
6360,0,normal,
6361,0,normal,
6362,0,normal,
6363,0,normal,
6364,0,normal,
6365,1,structuring,structuring-08
6366,0,normal,
6367,0,normal,
6368,0,normal,
6369,0,normal,
6370,0,normal,
6371,0,normal,
6372,0,normal,
6373,0,normal,
6374,0,normal,
6375,0,normal,
6376,0,normal,
6377,0,normal,
6378,0,normal,
6379,0,normal,
6380,0,normal,
6381,0,normal,
6382,0,normal,
6383,0,normal,
6384,0,normal,
6385,0,normal,
6386,0,normal,
6387,0,normal,
6388,0,normal,
6389,0,normal,
6390,0,normal,
6391,0,normal,
6392,0,normal,
6393,0,normal,
6394,0,normal,
6395,0,normal,
6396,0,normal,
6397,0,normal,
6398,0,normal,
6399,0,normal,
6400,0,normal,
6401,0,normal,
6402,0,normal,
6403,0,normal,
6404,0,normal,
6405,0,normal,
6406,0,normal,
6407,0,normal,
6408,0,normal,
6409,0,normal,
6410,0,normal,
6411,0,normal,
6412,0,normal,
6413,0,normal,
6414,0,normal,
6415,0,normal,
6416,0,normal,
6417,0,normal,
6418,0,normal,
6419,0,normal,
6420,0,normal,
6421,0,normal,
6422,0,normal,
6423,0,normal,
6424,0,normal,
6425,0,normal,
6426,0,normal,
6427,0,normal,
6428,0,normal,
6429,0,normal,
6430,0,normal,
6431,0,normal,
6432,0,normal,
6433,0,normal,
6434,0,normal,
6435,0,normal,
6436,0,normal,
6437,0,normal,
6438,0,normal,
6439,0,normal,
6440,0,normal,
6441,0,normal,
6442,0,normal,
6443,0,normal,
6444,0,normal,
6445,0,normal,
6446,0,normal,
6447,0,normal,
6448,0,normal,
6449,0,normal,
6450,0,normal,
6451,1,burst,burst-05
6452,1,burst,burst-05
6453,1,burst,burst-05
6454,1,burst,burst-05
6455,1,burst,burst-05
6456,0,normal,
6457,1,burst,burst-05
6458,1,burst,burst-05
6459,1,burst,burst-05
6460,0,normal,
6461,0,normal,
6462,0,normal,
6463,0,normal,
6464,0,normal,
6465,0,normal,
6466,0,normal,
6467,0,normal,
6468,0,normal,
6469,0,normal,
6470,0,normal,
6471,0,normal,
6472,0,normal,
6473,0,normal,
6474,0,normal,
6475,0,normal,
6476,0,normal,
6477,0,normal,
6478,0,normal,
6479,0,normal,
6480,0,normal,
6481,0,normal,
6482,0,normal,
6483,0,normal,
6484,0,normal,
6485,0,normal,
6486,0,normal,
6487,0,normal,
6488,0,normal,
6489,0,normal,
6490,0,normal,
6491,0,normal,
6492,0,normal,
6493,0,normal,
6494,0,normal,
6495,0,normal,
6496,0,normal,
6497,0,normal,
6498,0,normal,
6499,0,normal,
6500,0,normal,
6501,0,normal,
6502,0,normal,
6503,0,normal,
6504,0,normal,
6505,0,normal,
6506,0,normal,
6507,0,normal,
6508,0,normal,
6509,1,structuring,structuring-07
6510,0,normal,
6511,1,burst,burst-01
6512,1,burst,burst-01
6513,1,burst,burst-01
6514,1,burst,burst-01
6515,1,burst,burst-01
6516,1,burst,burst-01
6517,1,burst,burst-01
6518,0,normal,
6519,0,normal,
6520,1,mule_chain,mule-05
6521,0,normal,
6522,0,normal,
6523,1,mule_chain,mule-05
6524,0,normal,
6525,0,normal,
6526,1,mule_chain,mule-05
6527,0,normal,
6528,0,normal,
6529,0,normal,
6530,0,normal,
6531,0,normal,
6532,0,normal,
6533,0,normal,
6534,0,normal,
6535,1,mule_chain,mule-05
6536,0,normal,
6537,0,normal,
6538,0,normal,
6539,0,normal,
6540,0,normal,
6541,0,normal,
6542,0,normal,
6543,0,normal,
6544,1,structuring,structuring-07
6545,0,normal,
6546,0,normal,
6547,0,normal,
6548,0,normal,
6549,0,normal,
6550,0,normal,
6551,0,normal,
6552,0,normal,
6553,0,normal,
6554,0,normal,
6555,0,normal,
6556,0,normal,
6557,0,normal,
6558,0,normal,
6559,0,normal,
6560,0,normal,
6561,0,normal,
6562,1,account_takeover,takeover-12
6563,1,account_takeover,takeover-12
6564,0,normal,
6565,0,normal,
6566,1,account_takeover,takeover-12
6567,0,normal,
6568,0,normal,
6569,0,normal,
6570,0,normal,
6571,1,account_takeover,takeover-01
6572,1,account_takeover,takeover-01
6573,0,normal,
6574,0,normal,
6575,0,normal,
6576,0,normal,
6577,0,normal,
6578,0,normal,
6579,0,normal,
6580,0,normal,
6581,0,normal,
6582,0,normal,
6583,0,normal,
6584,0,normal,
6585,0,normal,
6586,0,normal,
6587,0,normal,
6588,0,normal,
6589,0,normal,
6590,0,normal,
6591,0,normal,
6592,0,normal,
6593,0,normal,
6594,0,normal,
6595,1,structuring,structuring-13
6596,0,normal,
6597,0,normal,
6598,0,normal,
6599,1,structuring,structuring-13
6600,0,normal,
6601,0,normal,
6602,0,normal,
6603,0,normal,
6604,0,normal,
6605,1,structuring,structuring-10
6606,0,normal,
6607,0,normal,
6608,0,normal,
6609,0,normal,
6610,0,normal,
6611,1,structuring,structuring-10
6612,0,normal,
6613,0,normal,
6614,0,normal,
6615,0,normal,
6616,0,normal,
6617,0,normal,
6618,0,normal,
6619,0,normal,
6620,0,normal,
6621,0,normal,
6622,0,normal,
6623,0,normal,
6624,0,normal,
6625,0,normal,
6626,0,normal,
6627,0,normal,
6628,0,normal,
6629,0,normal,
6630,0,normal,
6631,0,normal,
6632,0,normal,
6633,0,normal,
6634,0,normal,
6635,1,structuring,structuring-11
6636,0,normal,
6637,0,normal,
6638,0,normal,
6639,0,normal,
6640,0,normal,
6641,0,normal,
6642,0,normal,
6643,0,normal,
6644,1,structuring,structuring-11
6645,0,normal,
6646,0,normal,
6647,0,normal,
6648,0,normal,
6649,0,normal,
6650,0,normal,
6651,0,normal,
6652,0,normal,
6653,0,normal,
6654,0,normal,
6655,0,normal,
6656,0,normal,
6657,0,normal,
6658,0,normal,
6659,0,normal,
6660,1,structuring,structuring-08
6661,1,structuring,structuring-08
6662,0,normal,
6663,0,normal,
6664,0,normal,
6665,0,normal,
6666,0,normal,
6667,0,normal,
6668,0,normal,
6669,0,normal,
6670,0,normal,
6671,0,normal,
6672,0,normal,
6673,0,normal,
6674,0,normal,
6675,0,normal,
6676,0,normal,
6677,0,normal,
6678,0,normal,
6679,0,normal,
6680,0,normal,
6681,0,normal,
6682,0,normal,
6683,0,normal,
6684,0,normal,
6685,0,normal,
6686,0,normal,
6687,0,normal,
6688,0,normal,
6689,0,normal,
6690,0,normal,
6691,0,normal,
6692,0,normal,
6693,0,normal,
6694,0,normal,
6695,0,normal,
6696,0,normal,
6697,0,normal,
6698,0,normal,
6699,0,normal,
6700,0,normal,
6701,0,normal,
6702,0,normal,
6703,0,normal,
6704,0,normal,
6705,0,normal,
6706,0,normal,
6707,0,normal,
6708,0,normal,
6709,0,normal,
6710,0,normal,
6711,0,normal,
6712,0,normal,
6713,0,normal,
6714,0,normal,
6715,0,normal,
6716,0,normal,
6717,0,normal,
6718,0,normal,
6719,0,normal,
6720,0,normal,
6721,0,normal,
6722,0,normal,
6723,0,normal,
6724,0,normal,
6725,0,normal,
6726,0,normal,
6727,0,normal,
6728,0,normal,
6729,0,normal,
6730,0,normal,
6731,0,normal,
6732,0,normal,
6733,0,normal,
6734,0,normal,
6735,0,normal,
6736,0,normal,
6737,0,normal,
6738,0,normal,
6739,0,normal,
6740,0,normal,
6741,0,normal,
6742,0,normal,
6743,0,normal,
6744,0,normal,
6745,0,normal,
6746,0,normal,
6747,0,normal,
6748,0,normal,
6749,0,normal,
6750,0,normal,
6751,0,normal,
6752,0,normal,
6753,0,normal,
6754,0,normal,
6755,0,normal,
6756,0,normal,
6757,0,normal,
6758,0,normal,
6759,0,normal,
6760,0,normal,
6761,0,normal,
6762,0,normal,
6763,0,normal,
6764,0,normal,
6765,0,normal,
6766,0,normal,
6767,0,normal,
6768,0,normal,
6769,0,normal,
6770,0,normal,
6771,0,normal,
6772,0,normal,
6773,0,normal,
6774,0,normal,
6775,0,normal,
6776,0,normal,
6777,0,normal,
6778,0,normal,
6779,0,normal,
6780,0,normal,
6781,0,normal,
6782,1,burst,burst-02
6783,1,burst,burst-02
6784,1,burst,burst-02
6785,1,burst,burst-02
6786,1,burst,burst-02
6787,0,normal,
6788,0,normal,
6789,1,burst,burst-02
6790,0,normal,
6791,0,normal,
6792,0,normal,
6793,0,normal,
6794,0,normal,
6795,0,normal,
6796,0,normal,
6797,0,normal,
6798,0,normal,
6799,0,normal,
6800,0,normal,
6801,0,normal,
6802,0,normal,
6803,0,normal,
6804,0,normal,
6805,0,normal,
6806,0,normal,
6807,0,normal,
6808,0,normal,
6809,0,normal,
6810,0,normal,
6811,0,normal,
6812,0,normal,
6813,0,normal,
6814,0,normal,
6815,0,normal,
6816,0,normal,
6817,0,normal,
6818,0,normal,
6819,1,mule_chain,mule-12
6820,0,normal,
6821,0,normal,
6822,0,normal,
6823,0,normal,
6824,0,normal,
6825,0,normal,
6826,0,normal,
6827,1,mule_chain,mule-12
6828,0,normal,
6829,0,normal,
6830,0,normal,
6831,0,normal,
6832,0,normal,
6833,0,normal,
6834,0,normal,
6835,0,normal,
6836,1,mule_chain,mule-12
6837,0,normal,
6838,0,normal,
6839,0,normal,
6840,1,mule_chain,mule-12
6841,0,normal,
6842,0,normal,
6843,0,normal,
6844,0,normal,
6845,0,normal,
6846,1,mule_chain,mule-12
6847,0,normal,
6848,0,normal,
6849,0,normal,
6850,0,normal,
6851,0,normal,
6852,0,normal,
6853,0,normal,
6854,0,normal,
6855,0,normal,
6856,0,normal,
6857,0,normal,
6858,0,normal,
6859,1,structuring,structuring-07
6860,0,normal,
6861,0,normal,
6862,0,normal,
6863,0,normal,
6864,0,normal,
6865,0,normal,
6866,0,normal,
6867,0,normal,
6868,0,normal,
6869,0,normal,
6870,0,normal,
6871,0,normal,
6872,0,normal,
6873,0,normal,
6874,0,normal,
6875,1,mule_chain,mule-07
6876,0,normal,
6877,0,normal,
6878,0,normal,
6879,1,mule_chain,mule-07
6880,0,normal,
6881,0,normal,
6882,1,mule_chain,mule-07
6883,1,mule_chain,mule-07
6884,0,normal,
6885,0,normal,
6886,1,mule_chain,mule-07
6887,0,normal,
6888,0,normal,
6889,1,structuring,structuring-07
6890,0,normal,
6891,0,normal,
6892,0,normal,
6893,0,normal,
6894,0,normal,
6895,0,normal,
6896,0,normal,
6897,0,normal,
6898,0,normal,
6899,0,normal,
6900,0,normal,
6901,0,normal,
6902,0,normal,
6903,0,normal,
6904,0,normal,
6905,0,normal,
6906,0,normal,
6907,0,normal,
6908,0,normal,
6909,0,normal,
6910,0,normal,
6911,0,normal,
6912,0,normal,
6913,0,normal,
6914,0,normal,
6915,0,normal,
6916,0,normal,
6917,0,normal,
6918,0,normal,
6919,0,normal,
6920,0,normal,
6921,0,normal,
6922,0,normal,
6923,0,normal,
6924,0,normal,
6925,0,normal,
6926,0,normal,
6927,0,normal,
6928,1,structuring,structuring-13
6929,0,normal,
6930,0,normal,
6931,0,normal,
6932,0,normal,
6933,0,normal,
6934,0,normal,
6935,0,normal,
6936,0,normal,
6937,0,normal,
6938,0,normal,
6939,0,normal,
6940,0,normal,
6941,0,normal,
6942,0,normal,
6943,0,normal,
6944,0,normal,
6945,1,burst,burst-03
6946,0,normal,
6947,1,burst,burst-03
6948,1,burst,burst-03
6949,0,normal,
6950,1,burst,burst-03
6951,1,burst,burst-03
6952,1,burst,burst-03
6953,1,burst,burst-03
6954,1,burst,burst-03
6955,1,burst,burst-03
6956,0,normal,
6957,1,burst,burst-03
6958,1,burst,burst-03
6959,0,normal,
6960,0,normal,
6961,0,normal,
6962,0,normal,
6963,0,normal,
6964,0,normal,
6965,0,normal,
6966,0,normal,
6967,0,normal,
6968,0,normal,
6969,0,normal,
6970,0,normal,
6971,0,normal,
6972,0,normal,
6973,0,normal,
6974,0,normal,
6975,0,normal,
6976,0,normal,
6977,0,normal,
6978,0,normal,
6979,0,normal,
6980,0,normal,
6981,0,normal,
6982,0,normal,
6983,0,normal,
6984,0,normal,
6985,0,normal,
6986,0,normal,
6987,0,normal,
6988,0,normal,
6989,0,normal,
6990,0,normal,
6991,0,normal,
6992,0,normal,
6993,0,normal,
6994,0,normal,
6995,0,normal,
6996,0,normal,
6997,1,structuring,structuring-11
6998,0,normal,
6999,0,normal,
7000,0,normal,
7001,0,normal,
7002,0,normal,
7003,0,normal,
7004,0,normal,
7005,0,normal,
7006,0,normal,
7007,0,normal,
7008,0,normal,
7009,0,normal,
7010,0,normal,
7011,0,normal,
7012,0,normal,
7013,0,normal,
7014,0,normal,
7015,0,normal,
7016,0,normal,
7017,0,normal,
7018,0,normal,
7019,1,structuring,structuring-08
7020,0,normal,
7021,0,normal,
7022,0,normal,
7023,0,normal,
7024,0,normal,
7025,0,normal,
7026,0,normal,
7027,0,normal,
7028,0,normal,
7029,0,normal,
7030,0,normal,
7031,0,normal,
7032,0,normal,
7033,0,normal,
7034,0,normal,
7035,0,normal,
7036,0,normal,
7037,0,normal,
7038,0,normal,
7039,0,normal,
7040,0,normal,
7041,0,normal,
7042,0,normal,
7043,0,normal,
7044,0,normal,
7045,0,normal,
7046,0,normal,
7047,0,normal,
7048,0,normal,
7049,0,normal,
7050,0,normal,
7051,0,normal,
7052,0,normal,
7053,0,normal,
7054,0,normal,
7055,0,normal,
7056,0,normal,
7057,0,normal,
7058,0,normal,
7059,0,normal,
7060,0,normal,
7061,0,normal,
7062,1,mule_chain,mule-06
7063,0,normal,
7064,0,normal,
7065,0,normal,
7066,0,normal,
7067,0,normal,
7068,0,normal,
7069,1,structuring,structuring-02
7070,1,mule_chain,mule-06
7071,0,normal,
7072,1,mule_chain,mule-06
7073,0,normal,
7074,0,normal,
7075,0,normal,
7076,0,normal,
7077,0,normal,
7078,0,normal,
7079,0,normal,
7080,0,normal,
7081,0,normal,
7082,1,mule_chain,mule-06
7083,0,normal,
7084,0,normal,
7085,0,normal,
7086,0,normal,
7087,0,normal,
7088,0,normal,
7089,1,mule_chain,mule-06
7090,0,normal,
7091,0,normal,
7092,0,normal,
7093,0,normal,
7094,0,normal,
7095,0,normal,
7096,1,burst,burst-07
7097,0,normal,
7098,1,burst,burst-07
7099,1,burst,burst-07
7100,1,burst,burst-07
7101,0,normal,
7102,0,normal,
7103,1,burst,burst-07
7104,1,burst,burst-07
7105,0,normal,
7106,1,burst,burst-07
7107,1,burst,burst-07
7108,1,burst,burst-07
7109,0,normal,
7110,1,burst,burst-07
7111,1,burst,burst-07
7112,0,normal,
7113,0,normal,
7114,0,normal,
7115,0,normal,
7116,0,normal,
7117,0,normal,
7118,0,normal,
7119,0,normal,
7120,0,normal,
7121,0,normal,
7122,0,normal,
7123,0,normal,
7124,0,normal,
7125,1,structuring,structuring-12
7126,0,normal,
7127,0,normal,
7128,0,normal,
7129,1,structuring,structuring-02
7130,0,normal,
7131,0,normal,
7132,0,normal,
7133,0,normal,
7134,0,normal,
7135,0,normal,
7136,0,normal,
7137,0,normal,
7138,0,normal,
7139,0,normal,
7140,0,normal,
7141,0,normal,
7142,0,normal,
7143,0,normal,
7144,0,normal,
7145,0,normal,
7146,0,normal,
7147,0,normal,
7148,0,normal,
7149,0,normal,
7150,0,normal,
7151,1,structuring,structuring-12
7152,0,normal,
7153,0,normal,
7154,0,normal,
7155,0,normal,
7156,0,normal,
7157,0,normal,
7158,0,normal,
7159,0,normal,
7160,0,normal,
7161,0,normal,
7162,0,normal,
7163,0,normal,
7164,0,normal,
7165,0,normal,
7166,0,normal,
7167,0,normal,
7168,0,normal,
7169,0,normal,
7170,0,normal,
7171,0,normal,
7172,0,normal,
7173,0,normal,
7174,0,normal,
7175,0,normal,
7176,0,normal,
7177,0,normal,
7178,0,normal,
7179,0,normal,
7180,0,normal,
7181,0,normal,
7182,0,normal,
7183,0,normal,
7184,0,normal,
7185,0,normal,
7186,0,normal,
7187,0,normal,
7188,0,normal,
7189,0,normal,
7190,0,normal,
7191,0,normal,
7192,0,normal,
7193,0,normal,
7194,0,normal,
7195,0,normal,
7196,0,normal,
7197,0,normal,
7198,0,normal,
7199,0,normal,
7200,0,normal,
7201,0,normal,
7202,0,normal,
7203,0,normal,
7204,0,normal,
7205,0,normal,
7206,0,normal,
7207,0,normal,
7208,0,normal,
7209,0,normal,
7210,0,normal,
7211,0,normal,
7212,0,normal,
7213,0,normal,
7214,0,normal,
7215,0,normal,
7216,0,normal,
7217,0,normal,
7218,0,normal,
7219,0,normal,
7220,0,normal,
7221,0,normal,
7222,0,normal,
7223,0,normal,
7224,0,normal,
7225,0,normal,
7226,0,normal,
7227,0,normal,
7228,0,normal,
7229,0,normal,
7230,0,normal,
7231,0,normal,
7232,0,normal,
7233,0,normal,
7234,0,normal,
7235,0,normal,
7236,0,normal,
7237,0,normal,
7238,0,normal,
7239,0,normal,
7240,0,normal,
7241,0,normal,
7242,0,normal,
7243,0,normal,
7244,0,normal,
7245,0,normal,
7246,0,normal,
7247,0,normal,
7248,0,normal,
7249,0,normal,
7250,0,normal,
7251,0,normal,
7252,1,account_takeover,takeover-08
7253,1,account_takeover,takeover-08
7254,1,account_takeover,takeover-08
7255,0,normal,
7256,0,normal,
7257,0,normal,
7258,0,normal,
7259,0,normal,
7260,0,normal,
7261,0,normal,
7262,0,normal,
7263,0,normal,
7264,0,normal,
7265,0,normal,
7266,0,normal,
7267,0,normal,
7268,0,normal,
7269,0,normal,
7270,0,normal,
7271,0,normal,
7272,0,normal,
7273,0,normal,
7274,0,normal,
7275,0,normal,
7276,0,normal,
7277,0,normal,
7278,0,normal,
7279,0,normal,
7280,0,normal,
7281,0,normal,
7282,0,normal,
7283,0,normal,
7284,0,normal,
7285,0,normal,
7286,0,normal,
7287,0,normal,
7288,0,normal,
7289,0,normal,
7290,0,normal,
7291,0,normal,
7292,0,normal,
7293,0,normal,
7294,0,normal,
7295,0,normal,
7296,0,normal,
7297,0,normal,
7298,0,normal,
7299,0,normal,
7300,0,normal,
7301,0,normal,
7302,0,normal,
7303,0,normal,
7304,0,normal,
7305,0,normal,
7306,0,normal,
7307,0,normal,
7308,0,normal,
7309,0,normal,
7310,0,normal,
7311,0,normal,
7312,0,normal,
7313,0,normal,
7314,0,normal,
7315,0,normal,
7316,0,normal,
7317,0,normal,
7318,0,normal,
7319,0,normal,
7320,0,normal,
7321,1,mule_chain,mule-02
7322,0,normal,
7323,0,normal,
7324,0,normal,
7325,0,normal,
7326,0,normal,
7327,1,mule_chain,mule-02
7328,0,normal,
7329,0,normal,
7330,0,normal,
7331,1,mule_chain,mule-02
7332,0,normal,
7333,0,normal,
7334,0,normal,
7335,0,normal,
7336,0,normal,
7337,1,mule_chain,mule-02
7338,0,normal,
7339,0,normal,
7340,0,normal,
7341,0,normal,
7342,1,mule_chain,mule-02
7343,0,normal,
7344,0,normal,
7345,0,normal,
7346,0,normal,
7347,0,normal,
7348,0,normal,
7349,0,normal,
7350,0,normal,
7351,0,normal,
7352,0,normal,
7353,0,normal,
7354,0,normal,
7355,0,normal,
7356,0,normal,
7357,0,normal,
7358,0,normal,
7359,0,normal,
7360,0,normal,
7361,0,normal,
7362,0,normal,
7363,0,normal,
7364,0,normal,
7365,0,normal,
7366,0,normal,
7367,0,normal,
7368,0,normal,
7369,0,normal,
7370,0,normal,
7371,1,structuring,structuring-08
7372,0,normal,
7373,0,normal,
7374,0,normal,
7375,0,normal,
7376,0,normal,
7377,0,normal,
7378,0,normal,
7379,0,normal,
7380,0,normal,
7381,0,normal,
7382,0,normal,
7383,0,normal,
7384,0,normal,
7385,0,normal,
7386,0,normal,
7387,0,normal,
7388,0,normal,
7389,0,normal,
7390,0,normal,
7391,0,normal,
7392,0,normal,
7393,0,normal,
7394,0,normal,
7395,0,normal,
7396,0,normal,
7397,0,normal,
7398,0,normal,
7399,0,normal,
7400,0,normal,
7401,0,normal,
7402,0,normal,
7403,0,normal,
7404,0,normal,
7405,0,normal,
7406,1,structuring,structuring-05
7407,0,normal,
7408,0,normal,
7409,0,normal,
7410,0,normal,
7411,0,normal,
7412,0,normal,
7413,0,normal,
7414,0,normal,
7415,1,structuring,structuring-04
7416,0,normal,
7417,0,normal,
7418,0,normal,
7419,0,normal,
7420,0,normal,
7421,0,normal,
7422,0,normal,
7423,0,normal,
7424,0,normal,
7425,0,normal,
7426,0,normal,
7427,1,structuring,structuring-08
7428,0,normal,
7429,0,normal,
7430,0,normal,
7431,0,normal,
7432,0,normal,
7433,0,normal,
7434,0,normal,
7435,0,normal,
7436,1,structuring,structuring-01
7437,0,normal,
7438,0,normal,
7439,0,normal,
7440,0,normal,
7441,1,structuring,structuring-05
7442,0,normal,
7443,0,normal,
7444,0,normal,
7445,0,normal,
7446,0,normal,
7447,0,normal,
7448,0,normal,
7449,0,normal,
7450,0,normal,
7451,0,normal,
7452,0,normal,
7453,0,normal,
7454,0,normal,
7455,0,normal,
7456,0,normal,
7457,1,structuring,structuring-01
7458,0,normal,
7459,0,normal,
7460,0,normal,
7461,0,normal,
7462,0,normal,
7463,0,normal,
7464,0,normal,
7465,0,normal,
7466,0,normal,
7467,0,normal,
7468,0,normal,
7469,0,normal,
7470,0,normal,
7471,0,normal,
7472,0,normal,
7473,0,normal,
7474,0,normal,
7475,1,mule_chain,mule-10
7476,0,normal,
7477,0,normal,
7478,1,structuring,structuring-12
7479,0,normal,
7480,0,normal,
7481,1,structuring,structuring-02
7482,1,mule_chain,mule-10
7483,0,normal,
7484,0,normal,
7485,0,normal,
7486,0,normal,
7487,0,normal,
7488,0,normal,
7489,0,normal,
7490,1,structuring,structuring-02
7491,1,mule_chain,mule-10
7492,0,normal,
7493,0,normal,
7494,0,normal,
7495,0,normal,
7496,0,normal,
7497,0,normal,
7498,1,mule_chain,mule-10
7499,0,normal,
7500,0,normal,
7501,0,normal,
7502,0,normal,
7503,0,normal,
7504,0,normal,
7505,0,normal,
7506,0,normal,
7507,0,normal,
7508,1,structuring,structuring-01
7509,0,normal,
7510,0,normal,
7511,0,normal,
7512,1,mule_chain,mule-10
7513,0,normal,
7514,0,normal,
7515,0,normal,
7516,0,normal,
7517,0,normal,
7518,1,structuring,structuring-02
7519,0,normal,
7520,0,normal,
7521,0,normal,
7522,0,normal,
7523,0,normal,
7524,0,normal,
7525,0,normal,
7526,0,normal,
7527,0,normal,
7528,0,normal,
7529,0,normal,
7530,0,normal,
7531,0,normal,
7532,0,normal,
7533,0,normal,
7534,0,normal,
7535,0,normal,
7536,0,normal,
7537,0,normal,
7538,0,normal,
7539,0,normal,
7540,0,normal,
7541,1,structuring,structuring-12
7542,0,normal,
7543,0,normal,
7544,0,normal,
7545,0,normal,
7546,0,normal,
7547,0,normal,
7548,0,normal,
7549,0,normal,
7550,0,normal,
7551,0,normal,
7552,0,normal,
7553,0,normal,
7554,0,normal,
7555,0,normal,
7556,0,normal,
7557,0,normal,
7558,0,normal,
7559,0,normal,
7560,0,normal,
7561,0,normal,
7562,0,normal,
7563,0,normal,
7564,0,normal,
7565,0,normal,
7566,0,normal,
7567,0,normal,
7568,0,normal,
7569,0,normal,
7570,0,normal,
7571,0,normal,
7572,0,normal,
7573,0,normal,
7574,0,normal,
7575,0,normal,
7576,0,normal,
7577,0,normal,
7578,0,normal,
7579,0,normal,
7580,0,normal,
7581,0,normal,
7582,0,normal,
7583,0,normal,
7584,0,normal,
7585,0,normal,
7586,0,normal,
7587,0,normal,
7588,0,normal,
7589,0,normal,
7590,0,normal,
7591,0,normal,
7592,0,normal,
7593,0,normal,
7594,0,normal,
7595,0,normal,
7596,0,normal,
7597,0,normal,
7598,0,normal,
7599,0,normal,
7600,0,normal,
7601,0,normal,
7602,1,account_takeover,takeover-14
7603,0,normal,
7604,0,normal,
7605,0,normal,
7606,0,normal,
7607,0,normal,
7608,0,normal,
7609,0,normal,
7610,0,normal,
7611,0,normal,
7612,0,normal,
7613,0,normal,
7614,0,normal,
7615,0,normal,
7616,0,normal,
7617,0,normal,
7618,0,normal,
7619,0,normal,
7620,0,normal,
7621,0,normal,
7622,0,normal,
7623,0,normal,
7624,0,normal,
7625,0,normal,
7626,0,normal,
7627,0,normal,
7628,0,normal,
7629,0,normal,
7630,0,normal,
7631,0,normal,
7632,0,normal,
7633,0,normal,
7634,0,normal,
7635,0,normal,
7636,0,normal,
7637,0,normal,
7638,0,normal,
7639,1,mule_chain,mule-08
7640,0,normal,
7641,0,normal,
7642,1,mule_chain,mule-08
7643,0,normal,
7644,1,mule_chain,mule-08
7645,0,normal,
7646,0,normal,
7647,0,normal,
7648,0,normal,
7649,1,mule_chain,mule-08
7650,0,normal,
7651,0,normal,
7652,0,normal,
7653,0,normal,
7654,0,normal,
7655,0,normal,
7656,0,normal,
7657,0,normal,
7658,0,normal,
7659,0,normal,
7660,0,normal,
7661,0,normal,
7662,0,normal,
7663,0,normal,
7664,0,normal,
7665,0,normal,
7666,0,normal,
7667,1,burst,burst-00
7668,1,burst,burst-00
7669,1,burst,burst-00
7670,1,burst,burst-00
7671,1,burst,burst-00
7672,1,burst,burst-00
7673,1,burst,burst-00
7674,0,normal,
7675,0,normal,
7676,0,normal,
7677,0,normal,
7678,0,normal,
7679,0,normal,
7680,0,normal,
7681,0,normal,
7682,0,normal,
7683,0,normal,
7684,0,normal,
7685,0,normal,
7686,0,normal,
7687,0,normal,
7688,0,normal,
7689,0,normal,
7690,0,normal,
7691,0,normal,
7692,0,normal,
7693,0,normal,
7694,0,normal,
7695,0,normal,
7696,0,normal,
7697,0,normal,
7698,0,normal,
7699,0,normal,
7700,0,normal,
7701,0,normal,
7702,0,normal,
7703,0,normal,
7704,0,normal,
7705,0,normal,
7706,0,normal,
7707,0,normal,
7708,0,normal,
7709,0,normal,
7710,0,normal,
7711,0,normal,
7712,0,normal,
7713,0,normal,
7714,0,normal,
7715,0,normal,
7716,0,normal,
7717,0,normal,
7718,0,normal,
7719,0,normal,
7720,0,normal,
7721,0,normal,
7722,0,normal,
7723,0,normal,
7724,0,normal,
7725,0,normal,
7726,1,structuring,structuring-06
7727,0,normal,
7728,0,normal,
7729,0,normal,
7730,0,normal,
7731,0,normal,
7732,0,normal,
7733,0,normal,
7734,0,normal,
7735,0,normal,
7736,0,normal,
7737,0,normal,
7738,0,normal,
7739,0,normal,
7740,0,normal,
7741,0,normal,
7742,0,normal,
7743,0,normal,
7744,0,normal,
7745,0,normal,
7746,0,normal,
7747,0,normal,
7748,0,normal,
7749,0,normal,
7750,0,normal,
7751,0,normal,
7752,0,normal,
7753,0,normal,
7754,0,normal,
7755,0,normal,
7756,0,normal,
7757,0,normal,
7758,0,normal,
7759,0,normal,
7760,0,normal,
7761,0,normal,
7762,0,normal,
7763,0,normal,
7764,0,normal,
7765,0,normal,
7766,0,normal,
